index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
14,0.13953488372093023,0.14422631631933958,2231.310280561447,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,1000,pca,0.25
15,0.11627906976744186,0.14747139165743817,1710.2294571399689,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,1000,pca,0.05
15,0.16279069767441862,0.208078335373317,1711.6777868270874,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,1000,pca,0.1
15,0.13953488372093023,0.1829927178764388,1709.3807232379913,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,1000,pca,0.15000000000000002
15,0.09302325581395349,0.08825283243887895,1709.867733001709,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,1000,pca,0.2
15,0.18604651162790697,0.22170542635658916,1704.440434217453,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,1000,pca,0.25
16,0.18604651162790697,0.18799875554172824,1758.0469579696655,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,1000,pca,0.05
16,0.09302325581395349,0.10651451682796476,1745.2424139976501,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,1000,pca,0.1
16,0.20930232558139536,0.23506261180679788,1741.2031345367432,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,1000,pca,0.15000000000000002
16,0.16279069767441862,0.17397137745974955,1738.8551700115204,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,1000,pca,0.2
16,0.09302325581395349,0.1254404510218464,1736.9914770126343,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,1000,pca,0.25
17,0.16279069767441862,0.17547568710359407,1709.5534002780914,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,1000,pca,0.05
17,0.2558139534883721,0.29305822696275574,1710.390525341034,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,1000,pca,0.1
17,0.18604651162790697,0.19621675753866696,1705.9192752838135,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,1000,pca,0.15000000000000002
17,0.23255813953488372,0.2756135674234764,1708.3549392223358,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,1000,pca,0.2
17,0.09302325581395349,0.10229305578142789,1705.8891129493713,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,1000,pca,0.25
18,0.2558139534883721,0.2799332450495241,1766.3158173561096,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,1000,pca,0.05
18,0.16279069767441862,0.16315983757844224,1753.2480583190918,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,1000,pca,0.1
18,0.11627906976744186,0.13557465453319853,1749.8119542598724,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,1000,pca,0.15000000000000002
18,0.11627906976744186,0.11966285222099175,1745.1858494281769,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,1000,pca,0.2
18,0.046511627906976744,0.051797040169133196,1753.31414437294,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,1000,pca,0.25
