index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
14,0.20930232558139536,0.22591825589505954,280.14422154426575,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,193,lda,0.2
14,0.11627906976744186,0.12587412587412586,298.8050580024719,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,204,lda,0.25
15,0.20930232558139536,0.21786234437397228,271.68030190467834,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,219,lda,0.05
15,0.23255813953488372,0.2536487570168404,211.25155448913574,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,167,lda,0.1
15,0.27906976744186046,0.2813953488372093,223.98824453353882,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,177,lda,0.15000000000000002
15,0.27906976744186046,0.2751937984496124,228.36549186706543,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,182,lda,0.2
15,0.20930232558139536,0.2167383538674637,297.1599802970886,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,237,lda,0.25
16,0.2558139534883721,0.28407871198568874,232.1572949886322,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,181,lda,0.05
16,0.16279069767441862,0.1691958343121134,225.81338596343994,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,177,lda,0.1
16,0.32558139534883723,0.3367407786012437,325.12716817855835,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,247,lda,0.15000000000000002
16,0.18604651162790697,0.21676532769556023,203.37112593650818,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,157,lda,0.2
16,0.2558139534883721,0.263074362937564,210.08737468719482,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,163,lda,0.25
17,0.27906976744186046,0.290339892665474,188.58946180343628,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,151,lda,0.05
17,0.11627906976744186,0.11495016611295682,261.6677408218384,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,208,lda,0.1
17,0.16279069767441862,0.17891472868217054,218.4352023601532,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,175,lda,0.15000000000000002
17,0.2558139534883721,0.273674645767669,186.58217692375183,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,151,lda,0.2
17,0.37209302325581395,0.3850129198966409,211.778244972229,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,171,lda,0.25
18,0.2558139534883721,0.25155038759689924,182.9181671142578,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,143,lda,0.05
18,0.23255813953488372,0.2522361359570662,297.94966530799866,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,231,lda,0.1
18,0.18604651162790697,0.20272027713888183,300.13583397865295,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,235,lda,0.15000000000000002
18,0.27906976744186046,0.26928945675153965,250.89290618896484,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,195,lda,0.2
18,0.23255813953488372,0.22923712562323487,198.77169132232666,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,154,lda,0.25
19,0.16279069767441862,0.1874695727071865,305.5011992454529,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,210,lda,0.05
