index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
16,0.16279069767441862,0.1810513943982094,320.9177014827728,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,179,pca,0.25
17,0.18604651162790697,0.19282880920899123,364.85009837150574,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,209,pca,0.05
17,0.32558139534883723,0.35435085081192264,357.5123727321625,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,207,pca,0.1
17,0.13953488372093023,0.13044768369125775,372.65504002571106,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,217,pca,0.15000000000000002
17,0.3488372093023256,0.3581527860597628,379.6055917739868,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,221,pca,0.2
17,0.2558139534883721,0.30208396254907877,395.0319199562073,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,pairwise,231,pca,0.25
18,0.16279069767441862,0.19389215435727064,336.5126955509186,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,189,pca,0.05
18,0.18604651162790697,0.21585623678646934,397.4195351600647,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,220,pca,0.1
18,0.16279069767441862,0.16917965755175055,392.91876101493835,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,221,pca,0.15000000000000002
18,0.2558139534883721,0.29695885509839,425.9159996509552,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,239,pca,0.2
18,0.20930232558139536,0.23387000596302926,360.46792483329773,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,203,pca,0.25
19,0.23255813953488372,0.24172083393519192,619.0730621814728,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,271,pca,0.05
19,0.23255813953488372,0.22259136212624583,499.35901856422424,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,218,pca,0.1
19,0.3023255813953488,0.329695885509839,510.82298493385315,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,226,pca,0.15000000000000002
19,0.16279069767441862,0.18294573643410852,441.6398992538452,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,196,pca,0.2
19,0.2558139534883721,0.2443189368770764,486.14646458625793,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,215,pca,0.25
20,0.13953488372093023,0.1474418604651163,443.70842576026917,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,251,pca,0.05
20,0.16279069767441862,0.14698153743441378,548.6591844558716,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,314,pca,0.1
20,0.32558139534883723,0.34878552971576227,420.0172324180603,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,240,pca,0.15000000000000002
20,0.09302325581395349,0.09689922480620154,378.4480893611908,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,218,pca,0.2
20,0.3023255813953488,0.3252838462140788,350.7877254486084,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,202,pca,0.25
